,Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%),key,longitude,latitude,EVI_04-07,EVI_04-23,EVI_05-09,EVI_05-25,EVI_06-10,EVI_06-26,EVI_07-12,EVI_07-28,EVI_08-13,EVI_08-29,EVI_09-14,EVI_09-30,EVI_10-16,pr_04-07,pr_04-23,pr_05-09,pr_05-25,pr_06-10,pr_06-26,pr_07-12,pr_07-28,pr_08-13,pr_08-29,pr_09-14,pr_09-30,pr_10-16,tmmx_04-07,tmmx_04-23,tmmx_05-09,tmmx_05-25,tmmx_06-10,tmmx_06-26,tmmx_07-12,tmmx_07-28,tmmx_08-13,tmmx_08-29,tmmx_09-14,tmmx_09-30,tmmx_10-16
114,SURVEY,2017,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,HUMBOLDT,91.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,58.0,,HUMBOLDT-IOWA,-94.21050043898893,42.776882059589745,1271.0819989724484,1509.5121815749085,1619.7438776524493,2028.231499546258,3105.1381436860506,4807.437233001244,6419.131944109859,6968.029250284324,6714.284256804584,5643.321445021144,3662.3810112566994,1846.9302554074766,1650.4130785610275,5.29071594845681,1.0230416428475153,0.4035714291745708,0.539404697006657,6.901433178356716,1.1670314270470823,0.09166666989525159,7.552667685917446,7.916666626930237,0.0,0.0,0.1690476212118353,0.0,284.74704033987865,291.74054463704425,297.1046296982538,297.2038621448335,304.87962868100124,296.82038043794176,305.96499306815014,301.2879965645926,299.58376057942706,296.5315811520531,303.19135030110675,292.91972387404667,288.4047428312756
115,SURVEY,2017,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,KOSSUTH,109.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,60.4,,KOSSUTH-IOWA,-94.2029248667983,43.204202363914554,1219.8980087902319,1419.0133642582327,1565.032803407836,2009.6170249037457,3167.6605566116714,5406.24157709196,6522.526877430723,7325.928708090619,6902.784571255342,5936.403445468843,4076.1049905003865,1854.6142121581158,1703.5855350882332,7.361374511605217,0.23130309546277636,1.193852173607974,0.5856078515450159,4.449389175290153,0.9606833367475441,0.028760802710340136,4.10274169132823,10.316964308420818,0.002083333386551766,0.5897837965970948,0.8883928571428571,0.0,284.18055770510716,291.479366120838,296.325417745681,296.64375105358306,304.3044512612479,296.93993132455006,305.14145505995975,300.970768338158,299.21882574898854,296.32765088762557,303.00384294419064,293.1809713272821,287.9944553375244
116,SURVEY,2017,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,MITCHELL,131.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,54.4,,MITCHELL-IOWA,-92.79824006177435,43.34950489741499,1684.5553415165984,1825.660572670914,2168.845044920155,2350.6511220173184,3473.519770233366,5143.041095812594,7002.382858863692,7375.506926173296,7150.153280320156,5828.530752114121,4230.255864836251,2243.375091302768,1935.0586149325686,8.502894787561326,0.01072013360403833,1.5916666587193806,2.662170212893259,1.712001694809823,2.593280062434219,0.0,8.730126818021139,7.833997872613725,0.0,0.029688337906485507,0.0,0.0,283.64313270932155,290.70230502174013,294.705449058896,295.9247690836589,303.70968500773114,295.67549260457355,304.11001950218565,300.84469876970564,298.4655794416155,297.01959809802827,302.51493599301295,291.79610806419737,286.6810428074428
117,SURVEY,2017,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,WINNEBAGO,189.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,59.9,,WINNEBAGO-IOWA,-93.73760779656291,43.373502074171356,1283.4832195416298,1573.834182159528,1720.8696701241843,2204.877954272336,3545.646505638845,5658.665366968411,6437.950281408982,7309.769741746658,6864.5701617461555,6012.866621584315,4393.179949512803,2109.8810679240055,1842.9434795659488,11.309241699449943,0.0,1.2053609973553456,2.0357695440902854,3.082311724171494,0.8796165632930669,0.14038941377040112,2.968985929633632,10.293138672682373,0.0,0.6912869140505791,0.14090909154126138,0.0,283.44057834509647,290.88371184377957,295.48653388745856,295.82933830492425,303.9524915290601,296.09138118859494,304.4986544522372,300.88780512954247,298.83884036902225,296.8501432014234,303.0071697813092,292.17196562795925,287.01477120139384
118,SURVEY,2017,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,WORTH,195.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,54.8,,WORTH-IOWA,-93.25263197437135,43.37361725744287,1389.707678749299,1686.2519486094718,1979.087895644408,2344.025429757909,3311.3478914100347,4950.33821060654,6371.540654140006,7310.908452119794,6969.4483758207825,5838.053953542358,3981.2225809785987,2116.5675269491894,1878.271094562283,12.573196909644388,0.0,1.5113636363636365,1.7256058142943815,1.8293908148100881,0.2983744577928023,0.04868523212093295,3.7435527498071846,8.668181823961662,0.0,0.667876102933378,0.0,0.0,283.161708947384,290.5993460452918,294.9159305456913,295.56534923206675,303.66179472027403,295.4457795114228,303.8580724542791,300.51677148992366,298.2207278627338,296.78548523873997,302.5198422056256,291.8341764970259,286.6438480723988
119,SURVEY,2017,YEAR,,COUNTY,IOWA,19,NORTH CENTRAL,20,WRIGHT,197.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,57.9,,WRIGHT-IOWA,-93.7406687519907,42.732226757418196,1312.6424806794105,1536.9525739055211,1653.5097367013286,2047.8810798926938,2954.1699292220505,5134.619215901636,6379.694862284965,7113.698666365627,6972.600543099405,5402.424588303608,3812.470712511449,2007.8590068915373,1754.980525516963,6.763510896702005,1.150256226460139,0.25303030540846816,3.0790356361504756,5.6072896803268275,0.6290570365058051,0.2974747505151864,9.682494789662988,9.58484844246296,0.0,0.0,0.0015151515753582267,0.0,284.3702497385969,291.46624432188094,296.92622545030383,296.8854630595506,304.7814337219855,296.15171351577294,305.3003862169054,300.77169121636285,299.45033094618054,296.57158622356377,303.36199704565183,292.7367152975063,288.11338343764794
120,SURVEY,2017,YEAR,,COUNTY,IOWA,19,NORTHEAST,30,ALLAMAKEE,5.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,52.6,,ALLAMAKEE-IOWA,-91.4307656760569,43.256354692746434,2375.7402545014224,2838.9624377089476,3587.1671907131818,3987.099776224447,4627.987904298394,5752.122798892578,6344.33606427592,6572.244617900907,6445.441983670332,5461.072289092372,4537.541773650624,3644.7945900282866,2808.9453591261845,8.764713226108377,0.0,0.39816513958327265,2.6502050853103674,0.45527956135776065,1.5575669998422674,5.507609026147685,6.963005634622836,1.0073190439458286,0.0,0.1971653728583537,0.0,0.0,284.6326796505429,290.50700882377976,291.8102947550082,296.44758018003694,303.3602290722208,295.57432136185673,303.35620467159725,300.94499276537414,299.50309403445743,295.96638754748426,302.15323869897685,291.51100298680296,286.46362556667503
121,SURVEY,2017,YEAR,,COUNTY,IOWA,19,NORTHEAST,30,BLACK HAWK,13.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,59.5,,BLACK HAWK-IOWA,-92.31294928898033,42.461551624078766,1785.167091688816,1985.0163790487377,2374.461180613345,2471.0552325252356,4235.989874604195,5701.1682280991345,6970.517012655947,7009.364616334842,6833.398697390639,4910.506571898051,3210.178235855397,2239.882954912406,1923.3210480210607,2.008956125412864,0.30949621553393614,0.004524793604324604,4.7276282666743485,6.090103437160623,3.3199616285233664,2.8103448234755417,11.60691457507254,4.431609197594653,0.0,0.23275862360137634,0.0,0.0,285.88651740413974,291.51826950599406,295.324785956021,297.29425136522315,304.97492700335624,295.9093666515131,304.2788552470591,300.4084548073253,299.20997303929823,296.55471170359647,302.9714246727954,292.3989175379961,287.58987479374326
122,SURVEY,2017,YEAR,,COUNTY,IOWA,19,NORTHEAST,30,BREMER,17.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,56.8,,BREMER-IOWA,-92.3152280340483,42.77883513052923,1754.9027961854822,1981.7150799289934,2390.1022116001905,2524.470833457217,4238.618392023461,5726.882997474975,7512.506383870138,7158.501615264854,6888.025995775603,5299.843944657516,3620.694568500283,2425.647431041316,2006.145867484711,4.423539384618982,0.02019408229109529,0.006493506687028068,12.94367850600899,4.198400259017944,8.206106951484433,8.725324684149259,9.054260972258332,4.876021581423747,0.0,0.011038961348595555,0.0,0.0,285.36829168146306,291.3038367729682,294.8487669709441,296.99857459130226,304.7243049918831,296.0338049554206,304.183325829444,300.2599495231331,298.9270865700462,296.45309012276783,302.974579055588,292.1080090411298,287.3200418051187
123,SURVEY,2017,YEAR,,COUNTY,IOWA,19,NORTHEAST,30,BUCHANAN,19.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,55.9,,BUCHANAN-IOWA,-91.83899468924528,42.47088011334095,1717.2702852498476,1978.731879600674,2375.2425472886403,2519.295461167197,4193.785687325486,5765.3756407678065,6923.924406622193,7084.002901171861,6889.967175602818,5442.846758456526,3893.1356009962146,2386.498521242145,1966.2458114931972,2.07606401262076,0.01053673887382383,0.0,2.454050557768863,4.273969917193703,0.08616602679957515,1.9513320676658465,13.242418698642565,1.2706521768932757,0.0,0.12989130519006564,0.0,0.0,285.9001648944357,291.421466993249,294.42759306534475,297.1859016418457,304.76397141166353,295.54594255530316,303.77764195981234,300.22757107278574,298.7269409843113,296.44258184018344,302.8323853534201,292.1887434254522,287.4008195296578
124,SURVEY,2017,YEAR,,COUNTY,IOWA,19,NORTHEAST,30,CHICKASAW,37.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,50.4,,CHICKASAW-IOWA,-92.3048271668038,43.0593112793017,1734.0554273846858,1947.973452588929,2404.8920110157405,2541.909669080322,3774.2060092789993,5639.138227311486,7452.909598285855,7183.198157496336,6996.513598220115,5414.242478727719,3935.4808665308456,2468.9800689992776,2032.1687650571748,5.16362916649162,0.0,0.2603896117055571,4.519717191720938,2.3877652682267225,3.8929318851464756,2.048678898192071,7.631851970375358,5.710964640046095,0.02556214549324729,0.0,0.0,0.0,285.15202450442627,290.715068470348,294.0112950708959,296.37766275777443,304.0844534341391,295.5427628554307,303.9137008468826,300.4799059582995,298.590811593192,296.2889836298955,302.458630054028,291.7924325125558,286.79290751667764
125,SURVEY,2017,YEAR,,COUNTY,IOWA,19,NORTHEAST,30,CLAYTON,43.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,59.0,,CLAYTON-IOWA,-91.37641326001882,42.865033409044926,2206.6021227310684,2555.0206500869467,3306.737062207969,3591.6594694258597,4625.401235062453,5847.333426964137,6784.348637377726,6924.96671212976,6859.68466000012,5637.534821320399,4460.294604538708,3371.241953842029,2679.4989983971855,3.6984891714873136,0.0,0.013703704101068,1.8018960432873832,1.2469476441542306,1.1789687512097535,11.41118153642725,6.465904800980179,1.0028417734084305,0.0,0.17666666750554685,0.0,0.0,285.24194482873986,290.9850293194806,292.7018255163122,296.6752145272714,304.1570798520689,295.4208962899667,302.9906751844618,300.61891694245514,299.2751392505787,296.1601442690249,302.41269734700523,291.7501300953053,286.9977759467231
126,SURVEY,2017,YEAR,,COUNTY,IOWA,19,NORTHEAST,30,DELAWARE,55.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,63.0,,DELAWARE-IOWA,-91.38559912699886,42.4665787618112,1806.3478074288807,2099.938661708832,2504.7899079187255,2674.9574967632625,4545.289077735317,6005.85323705266,6876.609012296855,7023.670068256757,6906.384288929772,5641.5483294580845,4051.3716141989603,2690.948560698077,2157.6085155273263,2.628085361516222,0.0,0.0,2.0395876061409077,1.0140352861044255,0.5114931697224049,4.083730516757103,7.955450423220371,0.2442802959617148,0.0,0.07180851143091282,0.0,0.0,285.41765480853144,290.9116881350254,293.03752071299454,296.8785067619161,304.2874492888755,294.9798476848197,302.85081222209527,299.94838438642785,298.70089835308966,296.26157054495303,302.23356238831866,291.71412658691406,287.0022045703644
127,SURVEY,2017,YEAR,,COUNTY,IOWA,19,NORTHEAST,30,DUBUQUE,61.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,59.6,,DUBUQUE-IOWA,-90.9010832533464,42.464376596289185,2143.260430379581,2827.3999375410967,3296.7881173840788,3470.366656764214,4798.979512804204,5958.287420615003,6470.425984747767,6827.274983126509,6719.743964730732,5717.408119376933,4641.478602303922,3621.512897834624,2876.7333477953875,2.329891051482228,0.0,0.0,1.3116832310424267,0.00931591258465665,0.7350029378261381,5.715404856841541,4.082672327467539,0.03155339878160976,0.0019109564498790256,0.12330097119206364,0.0,0.0,285.4326339277249,290.75427601638347,292.2030050036977,296.63525257295777,303.9253799290333,294.95761938002505,302.2688558634045,300.0630392426426,298.96139304151814,296.4213665712227,301.5449395040864,291.5905831346234,286.9191110851695
128,SURVEY,2017,YEAR,,COUNTY,IOWA,19,NORTHEAST,30,FAYETTE,65.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,56.3,,FAYETTE-IOWA,-91.86407659456275,42.85283568139526,1888.113491259979,2099.085610662509,2579.308288240456,2748.2429807192493,4114.143429038671,5433.807279685221,7028.907635593722,7032.042845374554,6946.626012710016,5383.988651687581,4014.4724431606264,2566.2707477086456,2151.0972920972895,3.437430798022215,0.0,0.0557851247058427,6.960751044848734,2.0383182680311283,0.372998846956521,9.016069661364082,8.713139067011431,2.626693789993436,0.0,0.012396694584326311,0.0,0.0,285.304430118277,290.84442655705226,293.5343113418453,296.56652050175944,304.3247864778377,295.50058185167546,303.4474092593863,300.48404069380325,298.67636310167546,296.1417102656089,302.50877645193054,291.84086180127355,286.8459885021872
129,SURVEY,2017,YEAR,,COUNTY,IOWA,19,NORTHEAST,30,HOWARD,89.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,51.6,,HOWARD-IOWA,-92.3194797068309,43.34927375315803,1715.5327693489876,1906.4157616853088,2315.983880302064,2495.8488501946576,3686.660515644334,5222.712352182447,7242.066527448441,7267.191830597592,7169.852317409796,5837.250455314936,4327.996314542154,2534.7162317990037,2033.4566542484552,8.137025052850897,0.0,0.7616883113786772,3.282889829053507,1.1894729063882457,0.9063076092438265,0.09911729782432704,14.23949061430894,4.2322732125009805,0.0,0.04350649459021432,0.0,0.0,283.69983306488433,290.27501034427,293.51676584219,296.05228037648385,303.4851603322215,295.6658067579393,304.11305494432327,300.936080536285,298.7181119051847,296.54316136744114,302.1525205141538,291.5604174725421,286.3185611080814
130,SURVEY,2017,YEAR,,COUNTY,IOWA,19,NORTHEAST,30,WINNESHIEK,191.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,54.6,,WINNESHIEK-IOWA,-91.8602531710534,43.27516779431972,2115.1585634422377,2435.335698278808,3035.790277734464,3316.8890111682526,4193.896253465437,5660.177296031927,6996.997481533463,6905.355196569962,6705.603351417046,5620.828112509379,4547.195543225049,3236.1873073288652,2550.4325588000975,8.263954188606956,0.0,0.5199999993497675,2.6224973051385447,0.5634673608974977,0.5340773264115507,1.0920353599570014,12.892790534279563,2.3247792986306277,0.0,0.09019874672998082,0.0,0.0,284.4523115678267,290.34983076615765,292.5489740545099,296.23517997048117,303.54925897771665,295.6272538618608,303.92909587513316,300.9427547108043,298.9565093994141,296.0990439675071,302.1808183149858,291.58939985795456,286.38478088378906
131,SURVEY,2017,YEAR,,COUNTY,IOWA,19,NORTHWEST,10,BUENA VISTA,21.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,56.5,,BUENA VISTA-IOWA,-95.15481112012377,42.73544690885392,1354.776013022303,1626.4240943959624,1823.457969151861,2051.9310492801155,3233.1437579929375,5087.296870913401,6275.107544033418,7024.778981129516,6791.382734823359,6200.414778797259,3327.632118726224,2085.4665947446633,1780.2559026772167,3.0483140073942416,0.8278245322331034,0.362217481539707,1.9915511763156062,10.26607288013805,1.3522048029634688,0.0,1.1500077039906473,1.7989898960698734,0.0,1.170202028570753,1.8358585873637536,0.0,284.7176541415128,291.89264085557727,295.9128154407848,296.844902269768,303.9324388600359,297.03068372938367,305.3264567057292,300.47108582776,298.94596369579585,296.39353757916075,302.7765561498777,292.9280447911735,288.9845137162642
132,SURVEY,2017,YEAR,,COUNTY,IOWA,19,NORTHWEST,10,CHEROKEE,35.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,62.4,,CHEROKEE-IOWA,-95.62837942104198,42.73545701289592,1584.0848807815037,1912.1221661805316,2121.8997068929943,2372.6519029280753,3638.0954688879283,5512.474908775537,6649.783048269055,7122.603085790076,6792.646543510288,6329.850881406767,3464.7799639968703,2300.5017095937487,1990.130419028499,1.80431085549019,0.0667941967646281,1.339162432761104,0.9758977171171594,8.05417807896932,0.3427647905493224,0.0,0.9874705474961687,0.5578703681627909,0.0,1.5912037087535416,1.1814814779769491,0.0,285.1943526091399,292.23091365672923,295.60230763753253,296.89515078509294,303.97560402199076,297.4280330516674,305.20021608140735,300.36848308421946,299.0915855125145,296.8119149384675,302.81816129331236,293.3919721532751,289.6690586231373
133,SURVEY,2017,YEAR,,COUNTY,IOWA,19,NORTHWEST,10,CLAY,41.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,57.6,,CLAY-IOWA,-95.1584987045057,43.08290923783106,1447.2140096530989,1671.0922500133265,1906.9842613648898,2175.7493614359387,3331.689122849136,5487.509373419554,6572.44418460187,7146.485013488022,6932.560179248817,6357.186873853601,3545.5791947652333,2129.705872255238,1789.5282586000358,1.8640036345882849,0.42994807846844196,1.6053803977979855,1.0694184430282225,6.5934911587021565,0.20303557406772266,0.007386363873427563,0.7095344974236055,5.765909068625081,0.0,0.28476095893843606,3.7664772780104117,0.0,284.96339295127177,292.3045834628019,295.83202743530273,297.02175123041326,304.02342414855957,297.6117128892378,305.4804427407005,300.8833885192871,299.03516700051046,296.9243323586204,303.04429747841573,292.9532149921764,289.11525813016027
134,SURVEY,2017,YEAR,,COUNTY,IOWA,19,NORTHWEST,10,DICKINSON,59.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,57.7,,DICKINSON-IOWA,-95.14639932471194,43.3706918278993,1435.7177781893838,1671.6382094413352,1875.6235489926735,2212.7678307265774,3195.2881773730987,5582.146046465326,6338.080440202277,7145.315629346875,7033.240493748858,6078.1994637805865,3749.3740700853796,2112.277193309414,1750.7094853288513,2.818978381879402,0.012600009414282713,1.7009134236158747,0.7175306955521757,3.637011596650788,0.6394702385772358,0.10654104794516708,0.4427157195680069,17.98484841260043,0.0,0.8188981418356751,4.603030305017125,0.0,284.5287854743726,291.8251548535896,294.8833726825136,296.0653515440045,303.1879136056611,296.90907911820847,304.4748179117839,300.70588984633935,298.5689826734138,297.2256462790749,302.74077721798056,292.60576583399916,288.4746822010387
135,SURVEY,2017,YEAR,,COUNTY,IOWA,19,NORTHWEST,10,EMMET,63.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,58.9,,EMMET-IOWA,-94.6791180447988,43.375303859660384,1294.9574847099095,1498.748720978537,1666.128149133617,2135.473135119896,3173.728622040432,5472.613007765305,6417.482290638719,7246.972955791824,6908.3444533395605,6190.65920951021,3651.820261682088,1976.5527537747666,1717.2494812791526,5.524407802206097,0.37539133790767554,1.6026706864888018,0.5466042321288225,4.20528075911782,0.3191758306189017,0.0,1.0217209835395669,13.976515177524451,0.0,0.38746955087690643,2.607575771483508,0.0,284.1021430275657,291.4507117993904,295.4400620893999,296.1908966989228,303.5921307188092,296.81809188380385,304.4268939856327,300.59980034105706,298.8041744810162,296.4476824673739,302.6671470873284,292.9244239113548,287.98607843572444
136,SURVEY,2017,YEAR,,COUNTY,IOWA,19,NORTHWEST,10,LYON,119.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,63.8,,LYON-IOWA,-96.1967878542785,43.378978004326655,1651.7101473404382,1879.7606032666329,1919.5156392998322,2223.8895595964245,3597.200829849382,5348.105655689659,6533.588130068175,7397.992586880731,6984.353262208358,5704.898948182213,3977.2367053924245,2280.637708181443,1873.7462119899933,2.724987560450429,0.8134601805547271,3.9776351066550824,3.5176218958816143,4.415331089135372,0.022565729389287005,0.0,0.10283806859844863,2.845959605743187,0.0,0.0,4.775252525252525,0.0,285.3075746478456,292.73157909663036,294.3494347466363,295.9016595705591,303.7162134960444,297.6261350072996,304.83107641971475,300.88747521602744,298.37485820115216,298.15211455990567,302.2971864950777,292.79218669852827,290.0790391401811
137,SURVEY,2017,YEAR,,COUNTY,IOWA,19,NORTHWEST,10,OSCEOLA,143.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,59.7,,OSCEOLA-IOWA,-95.62105769514211,43.3778415027659,1386.664241985156,1580.485395086122,1627.626328533861,1909.0939572193622,3069.173319175875,4909.112600305466,6555.163190693434,7535.13263552945,7236.836138928552,5615.677323109417,3887.2116504755077,2049.289692362186,1617.8276774797432,1.8831335653861363,0.0,1.4587816920959287,2.3813569703035884,3.8144496944215565,1.5125756847361724,0.03075447802742322,0.632244352872173,15.007638855112923,0.0,0.014625474396679137,3.1215277620487742,0.0,284.9415168762207,292.25708346896704,294.8392662472195,295.429046842787,303.49258507622613,297.2716583675808,304.60960409376355,300.5004719628228,298.5520892673069,297.53840192159015,302.71006838480633,292.68361049228247,289.0015053219265
138,SURVEY,2017,YEAR,,COUNTY,IOWA,19,NORTHWEST,10,PALO ALTO,147.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,57.8,,PALO ALTO-IOWA,-94.67483196787977,43.084847355161436,1315.5828681590751,1493.0377822797846,1670.69575541945,2116.581899925436,2921.2284574335918,5215.282249475005,6545.450146445678,7171.236438933953,6879.080923776861,5995.044913351356,3327.819355879262,2068.7564773797176,1783.7689004744072,4.789150836792859,0.7589094943620942,1.2106806751001964,0.0703581864522262,5.805560090325096,1.0572285799478942,0.0,1.5313514532013373,9.855113641782241,0.0,0.10357090712270954,2.116477282887155,0.0,284.8073872652921,291.9059023423628,296.371845071966,297.1060005534779,304.50857595963913,298.0173605138605,305.556377584284,301.06764030456543,299.40610035982996,296.69633813337845,302.9604029221968,293.07286037098277,288.53516786748713
139,SURVEY,2017,YEAR,,COUNTY,IOWA,19,NORTHWEST,10,PLYMOUTH,149.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,59.6,,PLYMOUTH-IOWA,-96.19093570114259,42.7462070265641,1650.6299508256732,1921.8380613532765,2039.8642386169947,2340.8991244941285,3783.252660720881,5826.576745732727,6626.807005514086,7145.504602591464,6786.208866571892,5769.943320579801,3182.3746992704455,2363.9853753869947,1962.6369647793604,0.7805993726124635,0.007480815657087274,3.418929151586584,1.9845810307038796,5.549047660183263,0.0009974410405030121,0.0,0.7902081468822183,0.7597972946996624,0.0009309448100425101,0.3124521646547962,3.3486486322976448,0.0,285.6666493802457,293.18975190858583,295.6895638543206,297.22590369147224,304.46170683164854,298.1898616069072,304.6610177529825,300.77209730406065,299.66744355897646,297.4895713393753,302.8949478768014,293.9262797381427,290.80656123805693
140,SURVEY,2017,YEAR,,COUNTY,IOWA,19,NORTHWEST,10,POCAHONTAS,151.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,58.2,,POCAHONTAS-IOWA,-94.67909434657085,42.73372056761584,1230.640840058459,1432.229286434515,1554.0985341422659,1910.9913921738162,3073.788159718173,4806.822573419682,6222.995904609555,6919.763422840253,6686.646963559245,5748.8885116734145,3306.973611179889,1762.222607698211,1601.8003532842415,3.656943010561394,0.8811074912247031,0.4405473055261554,0.5568367569434522,8.207718767301001,2.300314101907942,0.029797980731183827,2.3339142070876226,5.51717172186784,0.0,0.051515152207528704,0.9737373725934462,0.0,284.8759512853141,291.87739239317,296.84046966860996,297.16903794413867,304.5884545836786,297.18780332623106,305.86658886225536,301.30167412035394,299.7449328489978,296.6160511055378,303.09708920873777,293.0613387907394,288.86647434427283
141,SURVEY,2017,YEAR,,COUNTY,IOWA,19,NORTHWEST,10,SIOUX,167.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,65.2,,SIOUX-IOWA,-96.16230369492588,43.07774033396599,1640.8098441577904,1820.151784770579,1876.2657115592124,2210.6412720179865,3863.5761983566213,5706.1690754037945,6735.260571370173,7511.3098543756205,6946.589127907647,5797.674568073596,3740.950939678212,2348.4657830142855,1833.2153904216257,0.6570610158583697,0.2840372907514332,3.5995236226991447,1.7023635499116754,5.805627734721208,0.0,0.0,0.2817629539415616,0.3142857152123411,0.0,0.14237004806514547,4.7571428673607965,0.0,285.52649387391676,292.84170839966845,295.325447018407,296.7104428074941,304.0049935990021,297.9233589492926,304.93299057904414,300.92121746159404,298.9791393119748,297.67164804154083,302.6202715705423,293.476118712866,290.4893968085281
142,SURVEY,2017,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,APPANOOSE,7.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,50.7,,APPANOOSE-IOWA,-92.8821875882289,40.73430794701639,2561.2492883276022,3309.852473230057,4126.747009799222,4183.804867663761,4682.3069750030645,5242.54386424119,5463.6189449792955,5574.515712828354,5732.800638761732,5226.00041168604,4328.045341539309,3788.1116647363524,3091.6341984300875,0.9350493235344236,0.0,0.14943181892687624,6.777009886096824,9.393830876458775,2.782266391610557,4.217613640156659,15.730270504951477,0.0,0.0,0.0,0.0,0.0,287.49562280828303,292.13676782087845,297.7399231303822,297.18486109646886,305.3782695423473,296.33529437672007,305.6380369013006,303.90255719965154,301.26529572226787,297.89868008006704,302.4927730560303,292.86181380532,289.29386312311345
