,Program,year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%),key,longitude,latitude,EVI_04-07,EVI_04-23,EVI_05-09,EVI_05-25,EVI_06-10,EVI_06-26,EVI_07-12,EVI_07-28,EVI_08-13,EVI_08-29,EVI_09-14,EVI_09-30,EVI_10-16,pr_04-07,pr_04-23,pr_05-09,pr_05-25,pr_06-10,pr_06-26,pr_07-12,pr_07-28,pr_08-13,pr_08-29,pr_09-14,pr_09-30,pr_10-16,tmmx_04-07,tmmx_04-23,tmmx_05-09,tmmx_05-25,tmmx_06-10,tmmx_06-26,tmmx_07-12,tmmx_07-28,tmmx_08-13,tmmx_08-29,tmmx_09-14,tmmx_09-30,tmmx_10-16
145,SURVEY,2017,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,MARION,125.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,52.9,,MARION-IOWA,-93.10095874070862,41.336901453237545,2706.4446185376005,3199.11594154474,3582.3936338703993,3793.451365222576,4676.936871653739,5187.508772155458,6108.64842979153,5733.029237400898,5805.445456005981,4710.262439544181,3672.5905863232706,3206.780842202021,2898.83578579754,0.0,0.0,1.1556818224489689,0.09204545684836128,0.0,1.0909090926024048,0.2784090926024047,0.0,0.0,0.0,0.10113636472008446,0.0,0.0,288.82272720336914,295.30681852860886,299.9261342828924,296.26704510775477,305.5113636363636,296.3909114490856,305.265907981179,302.9340907010165,300.0011360862038,299.57613546198064,305.5556817488237,294.27840909090907,292.73863844438034
146,SURVEY,2017,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,MONROE,135.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,51.0,,MONROE-IOWA,-92.85179050381365,41.03385117131397,2704.4456879896834,3878.0784702587644,4579.319022236642,4470.977152022542,4950.127841304011,5180.292722451751,5275.295968929043,4986.118746332973,5252.163020356959,4856.130628936104,4218.736712703925,4006.623334129314,3688.7408454388315,0.0,0.0,0.10151515359228308,0.4606060665665251,0.0,3.840909081878084,2.4287878889026064,0.0,0.0,0.0,0.0,0.0,0.0,288.58181855172825,295.1939401337595,299.8772693980824,295.7924249822443,305.115151607629,296.5606092973189,305.34241971102625,302.8227229262843,300.23484802246094,299.52272865988994,304.69848401618725,293.1121225068064,292.47121313846475
147,SURVEY,2017,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,RINGGOLD,159.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,48.8,,RINGGOLD-IOWA,-94.26014678574681,40.74914998748601,2693.215723525302,3746.8839584801262,4050.23416617526,4212.194928335434,4067.2949118638307,4847.865536730017,5532.155624005136,5534.607001902142,5303.1217313744655,4692.067447384409,3740.587829503599,3471.1135690217784,3042.0413576921987,0.0,0.0,0.014772727746855126,0.9579545479606498,0.0,3.8659090914509515,18.755681829019025,0.0,0.0,0.0,0.0,0.0,0.0,289.1534080505371,294.6204528808594,299.8215911171653,295.6409083279696,304.6124988902699,295.7738640525124,304.4738637750799,303.1000012484464,299.7647705078125,298.70227154818446,305.4340907010165,296.7068162397905,293.40341117165303
148,SURVEY,2017,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,UNION,175.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,44.5,,UNION-IOWA,-94.2648139305769,41.029006933987986,2313.1998747534412,3348.508595205742,3625.7989632664444,3832.175697639955,3963.2709427070804,4720.822681583864,5155.106184943625,4962.63520531974,5034.2832229942605,4654.867068930071,3566.97241491598,3415.318281498252,3015.5058050017306,0.0,0.0,0.04242424215331222,0.7015151598236777,0.0,2.446969696969697,6.927272756894429,0.0,0.0,0.0,0.0,0.0,0.0,288.9924237800367,294.69696830980706,299.25454526959044,295.5909063165838,305.05757557262075,296.0863652084813,304.50757575757575,303.03485107421875,299.8787851044626,299.05000258937025,305.7636362711589,296.35302780613756,293.30606032862806
149,SURVEY,2017,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,WARREN,181.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,49.9,,WARREN-IOWA,-93.56382129097285,41.340849107089554,2879.6170036343806,3427.1340584182662,3821.6775164526252,4093.36990895231,4535.023963986974,4873.955003544128,5640.307937769743,5438.238923410032,5916.840153322423,4785.312863400125,3338.1957585822884,3221.0808188116293,3096.0475832782045,0.0,0.0,2.2715909006920727,0.4397727308625525,0.0,2.0250000056218016,1.342045454477722,0.0,0.0,0.0,0.0,0.0,0.0,289.1818171414462,295.372728174383,300.0238626653498,296.2625011097301,305.979547327215,296.6363657171076,304.70341075550425,303.30113567005503,300.19318077780986,299.73636315085673,306.2386342828924,295.0352283824574,293.25113227150655
150,SURVEY,2017,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,DAVIS,51.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,37.6,,DAVIS-IOWA,-92.38755401968646,40.734199062261915,2542.9057961711474,3806.4788505780416,4403.167042907391,4129.191962173014,4397.79665216672,5009.132421947523,4927.5202537598525,4601.851032192569,4753.374982191364,4717.846243301443,3730.960582169337,3777.608357920868,3512.287297284251,0.0,0.0,0.01477272774685513,1.4693181772123685,0.0,2.4204545481638475,9.995454544370824,0.0,0.0,0.0,0.028409090909090908,0.1454545489766381,0.0,288.4534097151323,295.0897754322399,300.37613851373845,295.43636322021484,304.2602278969505,296.33295371315694,306.048863844438,302.24659139459783,300.180682442405,299.3215900767933,304.4090919494629,294.23181707208806,292.0829540599476
151,SURVEY,2017,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,DES MOINES,57.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,59.6,,DES MOINES-IOWA,-91.19225749919758,40.937047128060286,1950.0989712587461,2674.3298215977934,3031.3947649041097,3272.7551603411034,4467.339582033453,5215.6446131032835,6657.144529757774,6629.085898898103,6335.645195786727,5491.535791217541,3942.6739858746855,2594.0619843566815,2271.662032260377,0.0,0.0,0.0,0.0,0.0,1.6541666645142767,9.127777680754662,0.0,0.0,0.0,0.0,0.0,0.0,287.9680578443739,296.2083346048991,299.49166615804035,296.28472264607746,304.1958342658149,296.1597213745117,305.2069439358181,300.70833502875433,298.83055750528973,298.193056318495,302.84305530124243,295.1097225613064,291.89999940660266
152,SURVEY,2017,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,HENRY,87.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,60.5,,HENRY-IOWA,-91.53451937611831,40.99812337326175,1999.0581880373002,2734.7502149269553,3084.8246641992487,3281.014141357589,4472.340033864568,5114.260743904249,6039.315584615304,6298.65831471423,6119.220357947761,5283.577321439134,3734.1622364330206,2696.56553053898,2375.0901043983567,0.0,0.0,0.06093750149011612,0.0,0.0,3.046875,1.9749999837949872,0.0,0.0,0.0,0.0,0.0,0.0,288.21718645095825,296.23437547683716,299.0328116416931,296.1453113555908,304.62656116485596,296.6453127861023,305.6671895980835,301.17500019073486,299.64218616485596,298.95156383514404,304.0249981880188,295.317186832428,292.2203140258789
153,SURVEY,2017,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,JEFFERSON,101.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,46.1,,JEFFERSON-IOWA,-91.95682566814084,41.03820608997972,2047.120514069284,2960.8426440644107,3366.8067950208347,3545.1739334825224,4464.926792636956,4789.657653860908,5704.712273952122,5718.925532420822,5681.8217825903475,4954.325113575004,3252.014091090067,2805.331169318641,2687.867987165276,0.0,0.0,0.025757576480056298,0.1696969722256516,0.0,1.0787878799619097,3.2257575808149395,0.0,0.0,0.0,0.0,0.09393939646807584,0.0,288.1106104995265,295.3045478589607,299.2227279200698,295.3757583155776,304.3090903542259,296.08939523407906,305.6242402972597,301.3666622277462,299.77878686153525,299.0984894723603,304.7378798976089,294.2560609759706,291.7742420543324
154,SURVEY,2017,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,KEOKUK,107.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,51.6,,KEOKUK-IOWA,-92.1724296126251,41.33836181693986,2195.8232331243903,2731.7547284435072,3054.153288499198,3263.4004286278914,4709.903071712754,5171.342833282094,6176.635696987185,5915.58782862818,5995.370885338559,5434.9209961093475,3246.8502007911834,2682.355681823421,2404.6359876360452,0.0,0.0,0.3965909088199789,0.01022727313366803,0.0,0.9931818229908292,3.9625000032511624,0.0,0.0,0.0,0.0,0.0,0.0,288.2829527421431,295.7079533663663,298.7534099925648,295.8590895912864,304.9068183898926,296.30113532326436,305.3636342828924,301.8568194996227,299.629544691606,298.93068382956767,305.0715935446999,294.58409118652344,292.2772719643333
155,SURVEY,2017,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,LEE,111.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,53.5,,LEE-IOWA,-91.49179289607143,40.664740202551855,2233.866007544624,3094.2404467605443,3502.8930349485563,3655.680779578976,4644.40352322056,5253.7500285742,6341.121474358998,6094.564197913637,5835.460470038984,5073.679864178559,3714.9285115814723,2800.7112490667173,2504.7770411000297,0.0,0.0,0.0,0.0034090910445560103,0.0,2.932954541661523,17.63068187778646,0.0,0.0,0.0,0.0,0.03977272795005278,0.0,288.27500048550695,296.1136363636364,301.3977262323553,295.8034088828347,304.47045516967773,296.5431830666282,305.81818077780986,301.66931880604136,299.16136342828923,299.07613650235265,303.79999923706055,295.36022567749023,292.120454268022
156,SURVEY,2017,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,LOUISA,115.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,59.0,,LOUISA-IOWA,-91.27806922099653,41.21309795560609,1961.1157383262832,2511.4889455014086,2797.6774159333254,3089.879400126163,4396.498141601421,5391.615451539052,6672.119998637436,6808.304953083042,6406.203309062842,5135.465778017202,3777.04217578395,2653.086360623564,2135.4628097774607,0.0,0.0,0.0,0.006060606150916128,0.0,1.8939394056797028,4.646969729300701,0.0,0.0,0.0,0.0,0.0,0.0,287.85757585005325,295.9712126760772,297.3196984493371,296.61363682602394,304.21060458096593,295.9454530658144,304.93181725704306,300.7151475386186,298.2954531582919,298.0439393014619,302.96363506895125,295.0454554702296,291.9136361786814
157,SURVEY,2017,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,MAHASKA,123.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,54.4,,MAHASKA-IOWA,-92.64176048370872,41.34216780934104,2187.4915989392725,2583.289061003071,2781.0601617516204,3248.3545758050104,4721.765971273292,5475.5064624540855,6333.383581793583,5734.497924478038,5777.7282583659735,4765.556671521897,3074.434133289867,2440.7086613419756,2299.780450260931,0.0,0.0,0.5147727287628434,0.01931818236004222,0.0,0.38977273079481994,2.418181813576005,0.0,0.0,0.0,0.0,0.0,0.0,288.4875002774325,295.4784102006392,299.36363705721766,295.9443192915483,305.25226974487305,296.42045489224523,305.04432088678533,302.4386357394132,299.8420458706942,299.40454517711294,305.1556854248047,294.1011394153942,292.45568258112127
158,SURVEY,2017,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,VAN BUREN,177.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,36.6,,VAN BUREN-IOWA,-91.94228355106125,40.76293244980968,2260.919718357687,3511.867294229425,4094.1476165772315,4119.453227796228,4457.244249386102,4847.903527605729,5376.474492308112,5141.435346264911,5232.095830696734,4903.062600426879,3602.325904526295,3306.7678477179957,3102.638449107492,0.0,0.0,0.042500000447034836,0.27625000327825544,0.0,3.0250000044703484,5.103750002384186,0.0,0.0,0.0,0.0,0.12000000141561032,0.0,288.18750076293946,295.1875003814697,300.38624992370603,295.4562484741211,304.10374946594237,296.27125015258787,306.3050006866455,301.7162498474121,299.9037460327148,299.0787521362305,304.47874946594237,294.51250114440916,291.73749961853025
159,SURVEY,2017,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,WAPELLO,179.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,45.0,,WAPELLO-IOWA,-92.38742377069218,41.04871705672529,2145.7703833469086,3027.6504613025772,3515.4331033064514,3604.7379784547984,4530.998563518845,4907.221997927986,5630.060414448118,5370.736676006728,5395.518197990026,4775.361418053185,3380.111159221575,3022.3237829484065,2821.0293424093684,0.0,0.0,0.019696970329140168,0.596969699769309,0.0,2.3106060578967584,5.365151517318957,0.0,0.0,0.0,0.02121212175398162,0.018181818452748386,0.0,288.4439387465968,295.27121156634706,299.80151783336294,295.5833319461707,304.7575748328007,296.49091084798175,305.62424399636006,302.2227260705196,300.07272939971,299.48333231608075,304.90605903394294,294.0848499644886,292.15606042110556
160,SURVEY,2017,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,WASHINGTON,183.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,61.7,,WASHINGTON-IOWA,-91.71715790549277,41.340054940448304,2240.910299664655,2833.772964416829,3082.5290469241886,3147.546615280553,4576.86586853553,5267.179339676281,6433.122007692487,6650.283094299309,6405.476750582444,5767.964901112166,3447.7085910634646,2954.783796385807,2405.6192277913883,0.0,0.0,0.028409091586416416,0.0,0.0,2.081818181344054,3.7454545443708245,0.0,0.0,0.0,0.009090909226374193,0.0,0.0,288.04659097844905,295.634090423584,297.5977276888761,295.98636315085673,304.38636606389827,296.11250097101384,305.2340895912864,301.10567994551224,298.68749930641866,298.7772743918679,304.4965900074352,295.1454571810636,292.12954781272197
161,SURVEY,2017,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,ADAIR,1.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,50.5,,ADAIR-IOWA,-94.47414319423915,41.33500057740341,2211.977314785848,2888.097018435746,3142.9865468268554,3249.6065743751524,3818.6229526065226,4987.66237319629,5823.86244768978,6004.270556634775,5867.042120891704,5323.555585402396,3998.4522170797372,3333.7646430405184,2652.9283614926007,0.0,0.0,3.845454552634196,0.026136364110491493,0.0,1.4170454483140598,1.8227272602644833,0.0,0.009090909226374193,0.0,0.21704545617103577,0.0,0.0,288.8897736289284,294.8715917413885,299.6102294921875,296.0715911171653,305.49318105524236,296.0590931285511,304.9681816101074,302.319319638339,299.4102249145508,298.68522852117366,305.0420455932617,295.95454510775477,293.6909096457741
162,SURVEY,2017,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,ADAMS,3.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,52.6,,ADAMS-IOWA,-94.68475811948502,41.029785142514505,2419.338558828164,2935.4134591930997,3282.0092681765445,3410.510224609851,3932.56809199285,5152.605617211099,5919.972698887615,5835.648269624954,5733.047939328036,5279.5552747976435,4254.222794199185,3441.6543633895403,2677.244222117587,0.0,0.0,1.7621211978522213,0.1363636368151867,0.0,3.280303028496829,13.242424155726578,0.0,0.1393939396648696,0.0,0.27878788023283985,0.0,0.0,289.3348471901634,294.5015152439927,299.4984829064571,295.8575763124408,305.0348496870561,296.0772755940755,304.4787870464903,302.7969693270597,299.72424270167494,298.85302688136244,305.334848577326,296.625756928415,293.6893957889441
163,SURVEY,2017,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,CASS,29.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,56.9,,CASS-IOWA,-94.92729010330333,41.328129947693405,2128.8784087898657,2496.438059719674,2775.9825133534114,2919.108386591956,3787.5543043730218,5269.946132996183,6251.425363486235,6476.227207096548,6139.4436148177265,5481.701630862384,4234.640968333749,2927.8332981118074,2293.977712038873,0.0,0.0,5.243181827393445,0.0,0.0,0.7693181837146933,3.101136387071826,0.0,0.2761363671584563,0.0,1.6556818149983883,0.06590909206054428,0.0,289.84204483032227,294.83181658658117,299.7363666187633,296.5227258855646,305.73636488481003,296.34772872924805,304.402269190008,302.2147736982866,299.4784067327326,298.8965918801048,305.07727293534714,296.7295442060991,293.9477258162065
164,SURVEY,2017,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,FREMONT,71.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,60.1,,FREMONT-IOWA,-95.5904638315623,40.75095089265082,1883.9423373700656,2222.3944677764575,2306.756178344496,2570.7036141375575,4217.208582289616,5576.2847623063435,6526.450474181973,6862.621887510424,6767.913164406132,5667.421175109082,4021.5699942247456,2207.158370629118,1781.773408836527,0.0,0.0,2.660000011850806,0.22235294299967148,0.0,3.7529411666533528,53.76705872030819,0.0,1.1964705930036657,0.0,0.0,0.08588235483450048,0.0,291.00117510627297,295.7352919634651,301.6200005026425,298.16823694565716,306.1470584644991,296.4129423253676,303.9047050924862,302.1023541618796,300.3858793370864,298.78823637120865,307.0694106158088,298.97764641256896,295.4341168571921
165,SURVEY,2017,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,MONTGOMERY,137.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,56.2,,MONTGOMERY-IOWA,-95.1601863317059,41.0304022565159,2155.189803297417,2503.1892278785954,2761.852781586414,2910.8847371553193,3949.3872855745826,5430.298562318785,6508.313479341082,6859.807385375664,6460.10274693767,5573.8095707210105,4025.409316103055,2430.849171642879,2111.051962003242,0.0,0.0,4.268181817098097,0.0,0.0,3.374242406902891,18.38787877920902,0.0,0.23181818290190262,0.0,0.3015151552178643,0.1681818203492598,0.0,290.5409102006392,295.1409061316288,300.4060608834931,297.2439390240294,305.9484849409624,296.61363358931106,304.01515105276394,302.56818135579425,299.9818175344756,299.018183852687,305.9075742779356,297.50909146395594,294.29242405746925
166,SURVEY,2017,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,PAGE,145.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,55.4,,PAGE-IOWA,-95.15383134405862,40.74087977741422,2292.0491883370946,2651.333308765375,2867.1122571384385,3033.715466586997,3922.2571497218237,5133.173638356728,6422.402271921101,7033.244024351334,6436.3447061787965,5692.18002607853,4100.9180437116975,2695.0231614993722,2194.1961649334426,0.0,0.0,0.7045454569160938,0.2681818215007132,0.0,6.064772708849474,50.26136367971247,0.0,0.8886363597756083,0.0,0.1931818164885044,0.07159091058102521,0.0,290.63863546198064,294.83863691850144,301.189773906361,297.2954576665705,305.90681873668325,296.3545490611683,304.54090742631394,302.807954268022,300.2670461481268,298.8943176269531,306.1409062472257,298.06250069358134,294.73749923706055
167,SURVEY,2017,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,POTTAWATTAMIE,155.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,57.0,,POTTAWATTAMIE-IOWA,-95.51707585874559,41.33921235357755,1935.9144854165,2261.71466847684,2486.9423103658582,2609.9878124132993,3841.535803828332,5446.558727483765,6489.440989875589,6849.992060323038,6396.771192214716,5455.265355026733,3952.4308484712597,2539.6127006578736,1906.035307315861,0.0,0.0,8.021088440402025,0.015646258787233,0.0,0.5278911580439327,4.052380946217751,0.0,1.068027213925407,0.0,0.07755102146239508,1.60748299611669,0.0,290.78571324770144,295.42720914049215,300.11360531761534,297.2816328191433,306.2197271853077,297.08027306381535,303.89115625498243,301.94693802814095,299.77483009805485,299.09387767558195,306.14898017312396,297.4170075500904,294.43129289069145
168,SURVEY,2017,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,AUDUBON,9.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,57.2,,AUDUBON-IOWA,-94.90461400668528,41.68404269882898,1870.2365238819038,2239.208740565622,2508.8752833172634,2696.1007440491726,3538.428302932448,4998.244941244799,6582.671885398057,6795.370132286358,6414.859501023949,5315.918033918674,4274.746538246908,2772.715986641522,2079.493898586263,0.0,0.0,5.205555546614859,0.0,0.0,1.425000003228585,8.30555554313792,0.0,1.1402777781089146,0.0,5.547222224788533,0.13333333656191823,0.0,290.1500011020237,294.9722209506565,299.27916717529297,296.07638931274414,305.4055574205187,295.78055657280817,304.0208346048991,301.3305549621582,299.0305561489529,298.55555682712134,304.4402792188856,295.8597225613064,294.1208373175727
169,SURVEY,2017,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,CALHOUN,25.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,57.5,,CALHOUN-IOWA,-94.64147279478178,42.390342383388486,1297.7253854911476,1568.9328371062143,1688.4525792076906,1997.980154815328,2970.1770396286515,4293.975187740042,5881.076594927845,6458.685724953938,6616.527485648954,5038.9543034843755,3583.075680417295,1608.9784366836188,1511.589818388431,0.0,0.0,1.8738636377860198,0.0,0.0,0.0,5.664772734045982,0.0,6.030681840398095,0.0,0.3511363630267707,1.1545454538003965,0.0,290.21704691106623,295.32158938321203,299.0102261629972,295.53863525390625,305.8852258162065,295.4181820262562,305.2954507307573,301.68181887539953,298.50454330444336,298.34886308149856,305.13181894475764,294.4227260242809,293.7886366410689
170,SURVEY,2017,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,CARROLL,27.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,60.4,,CARROLL-IOWA,-94.86765307015496,42.03408551180914,1650.5446930853334,1910.7766529733983,2124.9181494508575,2326.7182695702577,3294.3291359072773,4909.0155201438465,6238.274964077112,7046.418440842291,6729.607893569576,5338.216049070849,4191.539741540269,2237.9077153121807,1830.7646896298165,0.0,0.0,7.973863623358986,0.0,0.0,0.16931818290190262,5.9579545672644265,0.0,5.621590898795561,0.0,1.4227272756397724,0.6102272797037255,0.0,290.61136453801936,295.42272741144353,299.46022900668055,296.40909056230026,305.8568177656694,295.92841026999736,304.4613616249778,301.6136360168457,298.86704566261983,298.7170472578569,304.9102290760387,295.3465916026722,294.30681748823685
171,SURVEY,2017,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,CRAWFORD,47.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,61.3,,CRAWFORD-IOWA,-95.3759025216131,42.04130932209122,1853.010106173016,2177.4910664214813,2449.021234120365,2579.218017263564,3505.267932879268,4960.490253933188,6508.006970834086,7174.42166196437,6666.868297692889,6061.061672498578,4911.314392133559,2567.2180478929554,2130.825872954188,0.0,0.0,7.3857143095561435,0.0,0.0,0.17500000313988753,5.58303571918181,0.0,9.464285737701825,0.0,10.683928575632828,2.1080357203526154,0.0,290.69553511483326,295.09017753601074,298.8928574153355,295.7562506539481,304.72767911638533,295.8366069793701,304.34464263916016,301.1053586687361,298.53392791748047,298.84999820164273,304.54910632542203,294.88571384974887,294.35714639936174
172,SURVEY,2017,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,GREENE,73.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,56.7,,GREENE-IOWA,-94.39449262897449,42.03612975674259,1511.003374171212,1832.9774857722364,1968.0806310406795,2310.746127216929,3217.2763869614837,4880.031509052282,6192.180032794746,6630.2344181466415,6560.535364043895,4648.679182451149,3328.5303075190373,1713.581996759802,1594.6045877997292,0.0,0.0,6.253409094431183,0.0,0.0,0.09886363622817126,4.493181800300425,0.0,5.209090902046724,0.0,0.08863636444915425,0.017045455222780052,0.0,290.0977263017134,295.7000000693581,300.61250097101384,297.0522721030495,306.50227286598897,295.9977264404297,304.9261360168457,302.428409576416,299.53181769631124,298.8772721724077,305.95113684914327,295.6409083279696,294.13863372802734
173,SURVEY,2017,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,GUTHRIE,77.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,59.2,,GUTHRIE-IOWA,-94.50234515276937,41.687080364402235,2111.0295886708864,2661.9827212015507,3013.062263078007,3222.5852574791666,3784.2249135628235,5009.2605430659705,6051.822236851261,6404.411484919015,6046.170166429447,5198.551912859841,4157.369790224977,2976.8122923845867,2472.5579218690496,0.0,0.0,8.822222179836697,0.0,0.0,1.5717171653352602,8.971717151728543,0.0,1.3363636361830162,0.0,0.1515151551275542,0.0,0.0,289.7101024280895,295.37878757052954,299.90808043817077,296.2272736520478,306.0383861811474,296.02828455452965,304.64848651308,302.27474698153407,299.33838013928346,298.679801555595,305.2919194385259,295.75050276939317,293.9979799829348
174,SURVEY,2017,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,HARRISON,85.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,53.7,,HARRISON-IOWA,-95.80964519355304,41.66858303283671,1768.3253463854076,2097.7519814227335,2370.7071525691936,2575.8920526614324,3666.901110260695,4879.843543119012,6273.70261465972,6833.437766380381,6300.560580509269,5932.652375119967,4362.008283177145,2480.1458616434084,1840.5090924151339,0.0,0.0,11.355371924471264,0.0132231409392081,0.0,0.08925619918452807,12.724793389316433,0.0,2.5966942182257156,0.0,5.700000011970189,1.7140495907669224,0.0,290.923967345687,295.7214877546326,299.65454530321864,296.76280855541387,305.87355331547,296.94545499943507,304.1958703915935,301.70082609318507,299.7264454739153,299.2644618010718,305.71983476118606,296.0297513599238,295.4008261940696
175,SURVEY,2017,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,IDA,93.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,62.1,,IDA-IOWA,-95.5062101237517,42.385579001531646,1727.0556207776579,2034.309149817788,2284.6251109343384,2366.657672101915,3337.958252195542,4603.718112784006,6163.855455226646,6908.280412184562,6764.229580868157,6489.63637552501,5046.039776033957,2517.7975561778344,2075.1281276162845,0.0,0.0,3.5999999953941866,0.033333334055813874,0.0,0.0,0.4439393954746651,0.0,4.240909072485837,0.0,6.375757571422692,2.422727254755569,0.0,290.931816332268,295.0469688646721,298.1787863066702,295.7439385616418,304.8484853108724,295.32424233176494,304.41060615308356,301.4333311138731,298.1772715250651,299.0606042110559,304.8893913500237,294.7363637288411,294.51515197753906
