,key,y,longitude,latitude,EVI_04-07,pr_04-07,tmmx_04-07
212,MACOMB-MICHIGAN,1.8547103761441572,-82.89272410416089,42.79701552135121,1937.0271586070803,4.278842627056061,284.0416768391927
213,MACON-ILLINOIS,3.2717705911680954,-88.9731138218627,39.8599557460255,1671.1103675536483,2.7098781997110786,292.64131536716366
214,MACOUPIN-ILLINOIS,5.304972163251556,-89.9189814793809,39.27151708552667,2265.6401514922227,6.886221863699298,293.90689498143837
215,MADISON-ILLINOIS,16.81374574288294,-89.86114941592996,38.828560137044114,2955.847627615458,16.21494248017021,293.78242346722146
216,MADISON-IOWA,2.321227865295881,-94.02998843510856,41.33672390779975,2401.722253262807,0.6583698026158593,284.3409011147239
217,MADISON-OHIO,3.4134414634842942,-83.39920598539176,39.890938814888294,1830.3828839600046,5.732384458968514,290.4806647049753
218,MAHASKA-IOWA,2.317074778270132,-92.64263269131952,41.344679568583246,1865.1771667920682,0.18173112279989503,284.3462170687589
219,MAHONING-OHIO,4.364223466985047,-80.79798402015773,40.984722206887625,2541.6847538915736,7.1339389047315045,288.49944871471774
220,MARION-ILLINOIS,14.72624440084807,-88.92292028168,38.66118107426932,2829.083775518183,17.140851741366916,293.58359578450523
221,MARION-IOWA,1.8782642735814523,-93.09834631030888,41.333426226942855,2252.7400240622924,0.0,284.2502198652788
222,MARION-OHIO,2.583488742315521,-83.1598507331179,40.58560969571638,1674.6808205022407,6.73592453911191,289.0525318932912
223,MARSHALL-ILLINOIS,2.0304891220128134,-89.34250682174657,41.03606606481756,1666.5641454647357,9.238182487772471,286.8709489053755
224,MARSHALL-IOWA,0.1340884361602454,-93.00312317532595,42.03465677758979,1771.8748003149958,1.2653429455434282,282.9020169576009
225,MARSHALL-SOUTH DAKOTA,5.676919234707144,-97.66205413627407,45.76938815897488,1411.5975122060547,0.005438677378390965,275.6807973761308
226,MASON-ILLINOIS,3.3323028199021723,-89.87981093241164,40.24634293101642,1832.484766369968,4.085153103836121,292.12327821793093
227,MASON-MICHIGAN,2.769850145282588,-86.28081681487802,43.95234231727407,1805.207427734662,11.5523467870859,285.5853036733774
228,MCCOOK-SOUTH DAKOTA,2.338250861492853,-97.36119505394682,43.669143406783924,1615.3357267756853,1.4426940667132537,278.7943817774455
229,MCDONOUGH-ILLINOIS,2.0809189743851304,-90.67189293735836,40.46515640666938,1927.3694954198472,0.2758957821537148,288.94930267333984
230,MCHENRY-ILLINOIS,1.0573565301416088,-88.5103218503825,42.33605536115847,1728.9709805027956,0.1289637414738536,281.5279531478882
231,MCHENRY-NORTH DAKOTA,6.400770235025631,-100.68916403242451,48.20762329618526,1410.0332999948398,1.5708435260888303,276.30650042909565
232,MCLEAN-ILLINOIS,7.580146278986849,-88.84331688777611,40.49147612997414,1605.4880126168482,14.779327235408335,289.7598904231407
233,MECOSTA-MICHIGAN,9.235185409463028,-85.3130930888072,43.61731828532324,1851.9179786458258,18.793978329058046,282.9800053349248
234,MEDINA-OHIO,5.292742229788792,-81.94395947659936,41.09848304301492,2706.7091381149066,10.910788230041959,286.56451188272507
235,MENARD-ILLINOIS,4.933502137955701,-89.79917021594866,40.029023289241835,1886.969405894888,0.03554961085319519,293.3558486627073
236,MERCER-ILLINOIS,3.5033279901433145,-90.73271883496038,41.20596057334585,1809.853775142179,6.75425297902389,286.3283393166282
237,MERCER-OHIO,0.8683421325951381,-84.63493419381568,40.54275209450767,1794.2900421952688,3.5531781911849976,287.91600917762435
238,MIAMI-OHIO,3.986185227166861,-84.2337108895244,40.05878919215195,2003.3445888146873,7.8879965635446405,290.2945030799279
239,MIDLAND-MICHIGAN,3.5887830339617084,-84.37784318399622,43.6278477766498,1766.014988828884,11.186552555330339,282.4090349751134
240,MINNEHAHA-SOUTH DAKOTA,2.336575983317497,-96.78435495611983,43.68084388547183,1737.7039858785884,2.24501196089692,278.34457253283404
241,MITCHELL-IOWA,7.962779660405068,-92.79756509976788,43.34921442761483,1563.496996599112,17.00578957512265,279.3672172909691
242,MONONA-IOWA,1.7245869946688157,-95.96711724848743,42.05805485307611,1313.408189824019,1.7413988281380046,281.8834123091264
243,MONROE-ILLINOIS,25.22747443477343,-90.17708675760657,38.28134206053487,3476.4925745654336,18.01533730303655,294.5693639536373
244,MONROE-IOWA,2.649458498951134,-92.85009075265718,41.03571113677005,2570.7521881610187,1.2616436341495225,284.8341684052439
245,MONROE-MICHIGAN,1.244422810006009,-83.55270448820607,41.93467618160421,1907.3653624197361,5.013397499918938,281.0698817571004
246,MONTCALM-MICHIGAN,12.496291319845067,-85.12253778246874,43.30832760062416,1732.6374438023315,21.3204152543666,283.5799066575907
247,MONTGOMERY-ILLINOIS,4.948470303903224,-89.47762026236168,39.242998632760234,1977.171102633037,7.125389134118317,293.1899971218284
248,MONTGOMERY-IOWA,1.0997331541238342,-95.16041427490597,41.03121662253255,1802.4375502626724,0.11377293593955762,285.8743443344579
249,MONTGOMERY-OHIO,3.1379297585492223,-84.36776547217927,39.7611162834439,2162.196545878794,3.8146855047770907,291.43368661063056
250,MOODY-SOUTH DAKOTA,3.939663035312535,-96.67297554046502,44.01822516179926,1509.5784093972377,0.46167247825198704,277.3711252848307
251,MORGAN-ILLINOIS,5.085178820545126,-90.19265603452894,39.712905367337754,1929.9098395362053,1.4993986556927363,294.83668212890626
252,MORGAN-MISSOURI,27.46143677213691,-92.85802593601075,38.53272995576987,4266.333156941258,0.37729759611092606,300.44309185077617
253,MORROW-OHIO,4.391551355231902,-82.80412493418261,40.52418490023816,2271.601188618863,10.413721561431885,288.7908183994578
254,MOULTRIE-ILLINOIS,4.020884482492643,-88.61675716422123,39.64785801325328,1669.6949557090659,2.6107685037378996,292.5283508300781
255,MOUNTRAIL-NORTH DAKOTA,5.739491013765689,-102.21470193893586,48.220426585509365,1313.49080711908,1.9715479612350464,279.90477985319546
256,MUSCATINE-IOWA,0.6031031802010948,-91.10955027844103,41.49326360368043,1857.4982460775946,1.1391828362492546,286.1899445022362
257,MUSKINGUM-OHIO,6.350876968771848,-81.99566654455155,40.017196964578744,2511.5792521821954,10.95161881270232,290.9420587045175
258,NELSON-NORTH DAKOTA,6.435445536526445,-98.1863045123961,47.913213530657934,1100.4568629377452,3.707355118046204,274.9940193494161
259,NEW MADRID-MISSOURI,10.732451503299272,-89.65977190110222,36.59637949974316,2179.5802098852737,0.0,297.3315208003206
260,NEWAYGO-MICHIGAN,15.300617758776305,-85.83043490906185,43.46056276015339,1870.389295921064,23.288222178706416,284.1414555302373
261,NEWTON-MISSOURI,35.37302880937552,-94.18963127055858,36.91063537075248,4839.981637455708,0.0,301.1678864852242
262,NODAWAY-MISSOURI,4.181798547626608,-94.89850520401056,40.35227393589563,2109.5642988747713,0.0,291.8525401295482
263,OAKLAND-MICHIGAN,1.8102837769809952,-83.45411007052732,42.71735366997153,2151.0503216019797,2.8403414861630587,284.0084091445147
264,OGLE-ILLINOIS,0.295406937634299,-89.31608617704431,42.047265071294504,1688.767757181386,0.0934542474746704,283.49228051757814
265,OSAGE-MISSOURI,18.725951221833885,-91.83027991911808,38.50456522218478,3719.3543557072676,3.2135949046988235,297.7637505782278
266,OSCEOLA-IOWA,2.584910587115877,-95.61970060483682,43.37734092168879,1376.7647581053382,3.7662671307722726,278.5622028774685
267,OTTAWA-OHIO,2.8295231725109,-83.18907889882625,41.53311810709994,1790.6353059876944,4.924994657624443,279.32329343399914
268,PAGE-IOWA,1.830782637977773,-95.1563603127588,40.74086012640874,1845.646457607248,0.003802367570725354,287.68090577559036
269,PALO ALTO-IOWA,3.1077699765608946,-94.67442783663088,43.08462434010306,1310.1009101201125,9.578301673585718,279.5704546841708
270,PAULDING-OHIO,1.541623643528221,-84.57868800566807,41.11543539833097,1789.7521951269387,3.4905893972941806,282.8267754448785
271,PEMBINA-NORTH DAKOTA,4.842232332801782,-97.55891959000539,48.78492541572917,959.0968577040218,4.56222756279325,278.02910251061894
272,PEMISCOT-MISSOURI,12.666796282367237,-89.79519975591325,36.212565827573094,2117.138285243998,0.00854649747672834,298.0864799901059
273,PEORIA-ILLINOIS,2.4066569805947458,-89.78964915252156,40.7992248436586,1913.9999626228257,9.04824807717628,288.48291015625
274,PERRY-ILLINOIS,17.174942828735414,-89.3581707005717,38.089194145199066,3302.8343847189785,15.439515038142128,294.7298351469494
275,PERRY-MISSOURI,55.49315781397592,-89.78369543831836,37.72868627408127,3667.7446242070437,33.93382826718417,295.4252640365006
276,PETTIS-MISSOURI,23.44982037246809,-93.31847019157433,38.74846483991139,3970.7328990474884,0.17510324547875603,300.2781968026791
277,PIATT-ILLINOIS,5.083893679881647,-88.590042403649,40.01136191255061,1550.8633330156067,9.290054066313637,291.8407393561469
278,PICKAWAY-OHIO,3.4877422668398825,-83.02753370668218,39.64207403799258,2104.1113445150013,4.92443036413812,291.8059684456169
279,PIERCE-NORTH DAKOTA,8.957587327316848,-99.95054612386481,48.265415592438835,1216.4451990454227,1.9929881518326917,274.7902129830666
280,PIKE-ILLINOIS,5.337303169509848,-90.88512817011872,39.62941139038077,2154.3927180793903,1.6421933521827061,294.461673070514
281,PIKE-OHIO,6.348809149578092,-83.05240000030281,39.08420081990018,2315.629309025101,5.228124404654784,292.6521346148323
282,PLATTE-MISSOURI,13.516521476004677,-94.80233294560446,39.40664088639244,2297.5815925356474,1.1093867833483708,301.6907373715753
283,PLYMOUTH-IOWA,2.866571077565421,-96.18993861559215,42.746777381947695,1568.026842384046,1.561198745224927,279.4812727232237
284,POCAHONTAS-IOWA,2.567329939049781,-94.67982589101221,42.734274434956994,1216.9702389464421,7.313886021122788,279.8822049227628
285,POLK-IOWA,1.9301241012479773,-93.53433281377612,41.71068232535439,1907.6675832377282,0.11134326691721,283.1638796937232
286,POPE-ILLINOIS,10.701919161655892,-88.55975896471641,37.3235300847012,2545.1527034723335,4.738246963669856,297.5476773579915
287,PORTAGE-OHIO,6.177909192679743,-81.17894042676215,41.148140578468755,2442.678748976076,11.760121232933468,287.5039159986708
288,POTTAWATTAMIE-IOWA,1.7699640652858104,-95.51207728293089,41.33899617009717,1687.0254934810334,0.05527372780728013,284.52391574807365
289,POTTER-SOUTH DAKOTA,4.755987256275027,-99.86256297657863,45.070667575093694,1468.7250130418022,0.0,278.4751812970197
290,POWESHIEK-IOWA,0.9011445055300232,-92.5304635979327,41.6863843346042,1879.3302991177907,0.14463931502717914,283.401210900509
291,PREBLE-OHIO,3.0569319631620684,-84.64920124149775,39.75231467555027,1968.0228132697362,4.132485261186957,291.1515655517578
292,PULASKI-ILLINOIS,15.230026726377082,-89.12630823860792,37.22329412163273,3168.6989173806624,1.6493646018207073,297.2244119644165
293,PUTNAM-ILLINOIS,0.2499693509515538,-89.273765302183,41.20225067491877,1748.3742107851938,3.448239359362372,286.5829246784079
294,PUTNAM-OHIO,1.4458914256824962,-84.1373295181223,41.02142889169058,1877.5164178065431,4.811942990620931,283.7722587076823
295,RALLS-MISSOURI,6.974983867597516,-91.54181567430484,39.51833950834412,2407.2078905280646,1.0022580792074618,294.8588084345279
296,RAMSEY-NORTH DAKOTA,8.680178895886904,-98.7099929719596,48.27905481126758,959.2184421867951,2.711318422918734,274.4373105256454
297,RANDOLPH-ILLINOIS,38.09965207348217,-89.83348910829301,38.06617637945053,3423.915475439,24.558024311065672,294.9906016031901
298,RANSOM-NORTH DAKOTA,5.549282307849672,-97.68979854616758,46.46187227711167,1275.5156139322255,0.25032401915107455,276.2122188023159
299,RENVILLE-NORTH DAKOTA,7.381443246658063,-101.6335040777028,48.71922406410606,1291.8967434593958,1.457666851534988,276.78799956350616
300,RICHLAND-ILLINOIS,4.973099429786106,-88.0850275409599,38.715666202841625,2412.3050358969626,7.944943334542069,293.06754258099727
301,RICHLAND-NORTH DAKOTA,6.275133117319972,-96.93263411754093,46.25158680653562,1238.5394977327492,0.08320841765871236,276.6594474044501
302,RICHLAND-OHIO,4.7033084288457685,-82.55636097763448,40.80409759816239,2396.1727891881224,10.1259785905669,287.98986777776406
303,RINGGOLD-IOWA,3.045318214141922,-94.26662405922282,40.752083532909694,2591.9421600623527,0.9465675743466074,286.8279571533203
304,ROBERTS-SOUTH DAKOTA,5.406479692842435,-96.91860845216156,45.66154217030473,1353.9102052901221,0.178396290178457,276.34924012916525
305,ROCK ISLAND-ILLINOIS,1.1191903467368152,-90.57203331554507,41.45572548082121,1945.1964457594584,0.09142544951991759,285.7618863755378
306,ROLETTE-NORTH DAKOTA,8.683245758361572,-99.78125228378264,48.735164053923256,1164.3151359112358,1.3454319274569133,273.7808716555676
307,ROSS-OHIO,5.089050173501982,-83.09551400955029,39.37169845172985,2376.9842829504237,7.103210019130333,292.2631653430415
308,SAC-IOWA,2.0634650473006886,-95.11665679777869,42.38911818514642,1470.01327929733,3.539565869353034,279.8009147644043
309,SAGINAW-MICHIGAN,4.941904083186709,-84.05074779904126,43.32852407585068,1715.139645352157,13.688692976051653,283.2038995447293
310,SALINE-MISSOURI,15.08983609855341,-93.21306690728774,39.148503472602556,3086.7733258532417,3.7298265183965364,299.4595026652018
311,SANBORN-SOUTH DAKOTA,3.3980600424089062,-98.10744640915189,44.002874576649745,1772.920473448737,0.5934020220129578,279.02849720142507
312,SANDUSKY-OHIO,1.6571731916844985,-83.15090990078309,41.355276351685575,1776.4933355923843,7.072863461314768,281.59525199558425
313,SANGAMON-ILLINOIS,4.566498464519942,-89.65302135042018,39.75557945999353,1885.134136417695,0.7317184401092245,293.9231560550519
314,SANILAC-MICHIGAN,2.0091092322164545,-82.81418531555599,43.40772051613262,1671.381533340203,1.9138925991275093,281.65759813713305
315,SARGENT-NORTH DAKOTA,6.167355775405467,-97.61161061497214,46.112909870728295,1238.3700051419903,0.0,275.7427135560571
316,SCHUYLER-ILLINOIS,3.457183063209438,-90.61989081268463,40.15450037994274,2185.1405251798224,0.06115744539669582,291.04368678501675
317,SCIOTO-OHIO,6.7098509430715465,-82.95467917227384,38.812530982861844,2244.370642682893,4.531477558201757,292.6218121408046
318,SCOTT-ILLINOIS,5.467797849158961,-90.47520586361163,39.64365929419636,2090.4481692360696,1.6199534519722587,294.8726124010588
319,SCOTT-IOWA,1.0659823137010545,-90.65046206127555,41.650956573692135,1816.181242449993,0.3358548468426813,285.4765466617633
320,SCOTT-MISSOURI,14.7726529038399,-89.56609512504382,37.04208342778191,3167.9053875649465,0.5846711144302831,297.22694073301375
321,SENECA-OHIO,1.7125820707877135,-83.12627081740729,41.1215305896909,1808.4096333379755,8.080532108034406,284.39710199265255
322,SHELBY-ILLINOIS,3.93114025528334,-88.79616063461789,39.39123928042313,1956.3771953573284,3.0932943748153803,292.7134229354276
323,SHELBY-IOWA,0.8739923935714133,-95.30683287476222,41.6817003723507,1522.532250981325,0.9047165636462394,282.60902697630604
324,SHELBY-OHIO,1.8151170288873175,-84.20164949523009,40.33660204517682,1878.1559926762304,7.447553862058199,288.72195199819714
325,SHERIDAN-NORTH DAKOTA,5.939465267540852,-100.3028836738732,47.59314431721608,1264.494743110048,2.3128590070840085,276.63187089399855
326,SHIAWASSEE-MICHIGAN,1.2919988728306786,-84.13626033469573,42.964965200680965,1844.94431926496,6.28376456824216,284.63621798428625
327,SIOUX-IOWA,3.339775899633752,-96.16039544760997,43.07787881595607,1602.43672309486,1.3141220317167395,279.2462642894072
328,SPINK-SOUTH DAKOTA,3.867190040722405,-98.335547483817,44.94901155682849,1502.7938603442103,0.05708782666030972,277.411218518955
329,STARK-ILLINOIS,1.361967877724786,-89.79925114557282,41.08920083417874,1659.7461790750244,6.688213695559585,286.6530975877193
330,STARK-OHIO,7.297796077015801,-81.36458156389743,40.81307823073065,2705.550150015386,11.729879269997278,288.391409556071
331,STEELE-NORTH DAKOTA,5.114859992708294,-97.72798542344265,47.45387145885576,1133.6252890974665,4.090659081935883,276.3954679965973
332,STEPHENSON-ILLINOIS,1.4366154349508695,-89.65564485236021,42.3559334233988,1745.1314662799475,0.48375366663648967,283.3262023925781
333,STODDARD-MISSOURI,11.88493767259349,-89.93421919920453,36.84005688107021,2629.5527007657656,0.19634460767761605,297.2168836749968
334,STORY-IOWA,-0.1588284967070918,-93.45421711808244,42.03728970156956,1583.0308000479936,1.420634799721566,282.06386427445847
335,STUTSMAN-NORTH DAKOTA,6.664353803383512,-98.89739570887136,46.96348974874919,1253.5862434095827,1.897861103885449,275.4635958304772
336,SULLY-SOUTH DAKOTA,2.6878698559491885,-100.15965254182657,44.70024434498437,1460.7850123621156,0.02799338334136539,279.5820978800456
337,TAMA-IOWA,1.1523113843180686,-92.53862955863868,42.09701687330486,1824.016662569735,1.2877082095904784,283.5300442782315
338,TAZEWELL-ILLINOIS,11.632860948981476,-89.50435493032532,40.49075860421618,1793.0748248471252,16.380763750984556,290.3171136765253
339,TOWNER-NORTH DAKOTA,9.917458054334196,-99.25170975955083,48.66989519249733,1085.749665570096,1.5462674257082818,274.0081380208333
340,TRAILL-NORTH DAKOTA,5.74224472828327,-97.18286736710544,47.45028563943743,1050.7737565644131,3.2118842079214853,277.68972882832566
341,TRUMBULL-OHIO,3.029253124363567,-80.74652876088372,41.35745432803138,2326.9853540004956,4.802079695242423,287.82268382884837
342,TURNER-SOUTH DAKOTA,1.782186218398375,-97.14957101970953,43.3101073997463,1577.248795361447,3.437854322294394,279.439530549226
343,TUSCARAWAS-OHIO,8.405636221693197,-81.50692296243952,40.454623072930765,2915.6267519306402,11.39116285202351,289.8137346632937
344,TUSCOLA-MICHIGAN,2.069151360179813,-83.42429858104884,43.46770671291382,1718.2210655156173,8.247133794038191,282.37829169674194
345,UNION-IOWA,2.1429968744513648,-94.26985214706845,41.03708768841219,2362.9571790348664,0.8985532341581403,285.4185055819425
346,UNION-OHIO,2.647249110730557,-83.37312642533423,40.306822787324414,1907.7598504131554,4.831710130421083,289.6184227786847
347,UNION-SOUTH DAKOTA,2.075825843544337,-96.65904593196947,42.844908323925075,1588.0462636680131,1.6584163034284436,279.95464221851245
348,VAN BUREN-IOWA,2.72855154128812,-91.94042535048825,40.768098808750786,2325.333654954626,2.1246455397456883,287.38103675842285
349,VAN WERT-OHIO,1.417060510029981,-84.58681099794167,40.85632892838855,1664.1381983542549,4.357156146975124,285.3526710061466
350,VERMILION-ILLINOIS,2.466505052311104,-87.73984650606995,40.19037583861473,1644.7767979960977,7.213162190430648,291.1718000932173
351,VERNON-MISSOURI,18.163309347527857,-94.37259421110181,37.88112489732463,3222.6928469160093,2.2489343407253424,301.6686571756999
352,WABASH-ILLINOIS,15.046721630564306,-87.8529928245532,38.44927912680978,1963.280798564903,17.636696815490723,294.1658206515842
353,WALSH-NORTH DAKOTA,5.779475824450583,-97.70209401479687,48.36485365900914,1022.4841135710715,3.81511352803972,277.4208150227865
354,WAPELLO-IOWA,4.150126495213359,-92.38793944498688,41.05463170999324,2043.393662669696,11.521354274316268,285.36260015314275
355,WARD-NORTH DAKOTA,5.865868162164485,-101.47366349524832,48.22376210988628,1302.953204299242,1.8066412290250222,277.8580138839762
356,WARREN-ILLINOIS,1.3536962619960418,-90.6178947549064,40.84891020411218,1792.3698262446237,4.601883491331881,287.4536607915705
357,WARREN-IOWA,2.530695491395744,-93.55468973087396,41.345988049111405,2493.039645124214,0.015097635713490572,284.2950959639116
358,WARREN-OHIO,6.090605172206192,-84.14642523560961,39.424153963622246,2686.2823567774053,3.4375866362825036,292.2088813781738
359,WASHINGTON-ILLINOIS,10.970761394135607,-89.41307336529736,38.35219454682734,3215.8448149047945,4.725796042518183,293.9819856123491
360,WASHINGTON-IOWA,6.673920378837714,-91.71823183628574,41.3402640665549,2019.0605982321626,14.20915105397051,285.9956654635343
361,WASHINGTON-OHIO,9.95479446004396,-81.61050417676466,39.44899544229173,3189.6527558026487,8.496450497990562,291.9321666899182
362,WASHTENAW-MICHIGAN,2.1827605413511733,-83.84372960748101,42.22716851338456,2050.9847956221756,3.125450133212975,283.02017184666227
363,WAYNE-ILLINOIS,25.3350137424121,-88.42027822336499,38.42524891233636,2600.4231067847736,24.692196117747915,293.7578874067827
364,WAYNE-MICHIGAN,2.32250972266131,-83.43936966942921,42.188462865988896,2255.828227728018,3.464716543044363,282.62498365129744
365,WAYNE-OHIO,7.550644444570405,-81.89881122610235,40.83870712969036,2916.5018679096593,10.731987974860452,288.03240966796875
366,WEBSTER-IOWA,4.220227595529243,-94.18669491219603,42.42877916906916,1257.5968607653892,10.679119974374771,280.77685368855794
367,WELLS-NORTH DAKOTA,6.538179281325481,-99.6426378495302,47.584706563643785,1261.0593228309026,2.6544279314969716,275.3302502548485
368,WHITE-ILLINOIS,19.655694628632013,-88.17786700503315,38.094582191366484,2501.7174264066043,19.04282046602918,295.3625987659801
369,WHITESIDE-ILLINOIS,0.5042634222314484,-89.90369972729704,41.74922944620392,1697.2653689807119,0.4025957639064264,285.17560710382025
370,WILL-ILLINOIS,1.5365491877497517,-87.91790888468346,41.404521676105766,1806.9820324932211,0.5069502991015516,283.3965444489727
371,WILLIAMS-OHIO,1.2895406835344092,-84.58380015577572,41.56124263226548,1846.1558349155837,2.7290330392973763,281.0888275146484
372,WILLIAMSON-ILLINOIS,15.742784849329931,-88.92473095851527,37.75145796100794,3130.6246081493236,14.119411728598855,295.85628995028407
373,WINNEBAGO-ILLINOIS,1.1452568886819696,-89.19116009592459,42.33967198978401,1805.7536899968022,0.39341447272418456,282.68855681242763
374,WINNEBAGO-IOWA,18.36458320356789,-93.7361161289863,43.37369780156626,1192.6859575592123,22.618483398899887,278.57358157995975
375,WINNESHIEK-IOWA,7.441990595995048,-91.85980519207642,43.27536483262481,1797.4551042876906,16.52790837721391,281.175531838157
376,WOOD-OHIO,2.248881745936546,-83.6234241317232,41.35380852863071,1718.4928479045823,4.222179737958041,281.2824364864465
377,WOODBURY-IOWA,1.1258962901783818,-96.02664759779584,42.38362734971038,1481.3543688483378,4.1046125440685834,280.4544519495081
378,WOODFORD-ILLINOIS,1.9661412839047152,-89.19201669599148,40.79211003065811,1680.1688538361732,8.650040419704943,288.3165661915239
379,WORTH-IOWA,25.54784966395577,-93.2531241317243,43.37395452892339,1283.5233470784365,25.146393819288775,278.50372129498106
380,WORTH-MISSOURI,3.56858992488466,-94.43256999425478,40.47744018763783,2590.3390964937607,0.08668837395120174,290.260685697515
381,WRIGHT-IOWA,5.258550972151079,-93.74061582279799,42.73251111707386,1242.1121488629456,13.52702179340401,280.1788841787011
382,WYANDOT-OHIO,0.6490451745017423,-83.30600027630007,40.841074833454634,1684.5398667445493,4.452332336455584,286.6719756126404
383,YANKTON-SOUTH DAKOTA,1.691681818772513,-97.39238266723888,43.01747089668944,1704.3606020485988,1.557379510823418,279.7418370863971
